Year,Sexua,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2024,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2014,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2011,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2012,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2022,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2013,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2019,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2015,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2010,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2017,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2021,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2016,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2020,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2017,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2024,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2020,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2012,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2019,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2023,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2014,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2022,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2011,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2021,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2018,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2016,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2015,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2013,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2010,Gizona,,,Zeanuri,100.000 biztanleko,,0.0
2024,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2015,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2018,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2011,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2021,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2020,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2014,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2023,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2022,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2019,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2017,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2016,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2013,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2012,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2010,Gizona,,,Zeberio,100.000 biztanleko,,0.0
2019,Gizona,,,Zegama,100.000 biztanleko,,0.0
2012,Gizona,,,Zegama,100.000 biztanleko,,0.0
2022,Gizona,,,Zegama,100.000 biztanleko,,0.0
2014,Gizona,,,Zegama,100.000 biztanleko,,0.0
2020,Gizona,,,Zegama,100.000 biztanleko,,0.0
2013,Gizona,,,Zegama,100.000 biztanleko,,0.0
2023,Gizona,,,Zegama,100.000 biztanleko,,0.0
2018,Gizona,,,Zegama,100.000 biztanleko,,0.0
2015,Gizona,,,Zegama,100.000 biztanleko,,0.0
2011,Gizona,,,Zegama,100.000 biztanleko,,0.0
2010,Gizona,,,Zegama,100.000 biztanleko,,0.0
2024,Gizona,,,Zegama,100.000 biztanleko,,0.0
2016,Gizona,,,Zegama,100.000 biztanleko,,0.0
2017,Gizona,,,Zegama,100.000 biztanleko,,0.0
2021,Gizona,,,Zegama,100.000 biztanleko,,0.0
2017,Gizona,,,Zerain,100.000 biztanleko,,0.0
2016,Gizona,,,Zerain,100.000 biztanleko,,0.0
2018,Gizona,,,Zerain,100.000 biztanleko,,0.0
2010,Gizona,,,Zerain,100.000 biztanleko,,0.0
2021,Gizona,,,Zerain,100.000 biztanleko,,0.0
2022,Gizona,,,Zerain,100.000 biztanleko,,0.0
2024,Gizona,,,Zerain,100.000 biztanleko,,0.0
2012,Gizona,,,Zerain,100.000 biztanleko,,0.0
2011,Gizona,,,Zerain,100.000 biztanleko,,0.0
2019,Gizona,,,Zerain,100.000 biztanleko,,0.0
2020,Gizona,,,Zerain,100.000 biztanleko,,0.0
2023,Gizona,,,Zerain,100.000 biztanleko,,0.0
2015,Gizona,,,Zerain,100.000 biztanleko,,0.0
2013,Gizona,,,Zerain,100.000 biztanleko,,0.0
2014,Gizona,,,Zerain,100.000 biztanleko,,0.0
2023,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2017,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2016,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2019,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2018,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2021,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2012,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2013,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2024,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2014,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2020,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2015,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2010,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2011,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2022,Gizona,,,Zestoa,100.000 biztanleko,,0.0
2020,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2013,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2017,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2016,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2024,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2021,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2018,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2011,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2015,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2014,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2012,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2022,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2010,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2023,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2019,Gizona,,,Zierbena,100.000 biztanleko,,0.0
2017,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2013,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2010,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2011,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2014,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2021,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2020,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2022,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2024,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2019,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2018,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2023,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2015,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2016,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2012,Gizona,,,Zigoitia,100.000 biztanleko,,0.0
2020,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2010,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2018,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2013,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2023,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2011,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2014,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2017,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2024,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2021,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2012,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2015,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2022,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2016,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2019,Gizona,,,Ziortza-Bolibar,100.000 biztanleko,,0.0
2014,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2013,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2011,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2016,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2012,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2021,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2020,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2022,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2017,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2018,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2019,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2010,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2023,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2015,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2024,Gizona,,,Zizurkil,100.000 biztanleko,,0.0
2023,Gizona,,,Zuia,100.000 biztanleko,,0.0
2022,Gizona,,,Zuia,100.000 biztanleko,,0.0
2021,Gizona,,,Zuia,100.000 biztanleko,,0.0
2019,Gizona,,,Zuia,100.000 biztanleko,,0.0
2024,Gizona,,,Zuia,100.000 biztanleko,,0.0
2014,Gizona,,,Zuia,100.000 biztanleko,,0.0
2015,Gizona,,,Zuia,100.000 biztanleko,,0.0
2016,Gizona,,,Zuia,100.000 biztanleko,,0.0
2011,Gizona,,,Zuia,100.000 biztanleko,,0.0
2010,Gizona,,,Zuia,100.000 biztanleko,,0.0
2018,Gizona,,,Zuia,100.000 biztanleko,,0.0
2017,Gizona,,,Zuia,100.000 biztanleko,,0.0
2012,Gizona,,,Zuia,100.000 biztanleko,,0.0
2020,Gizona,,,Zuia,100.000 biztanleko,,0.0
2013,Gizona,,,Zuia,100.000 biztanleko,,0.0
2017,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2015,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2018,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2022,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2021,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2023,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2014,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2019,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2011,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2013,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2020,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2016,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2010,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2024,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2012,Gizona,,,Zumaia,100.000 biztanleko,,0.0
2016,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2011,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2013,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2015,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2019,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2021,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2014,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2017,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2023,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2010,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2024,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2020,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2018,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2012,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2022,Gizona,,,Zumarraga,100.000 biztanleko,,0.0
2024,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2018,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2022,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2010,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2020,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2019,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2013,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2011,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2023,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2015,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2021,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2017,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2016,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2012,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2014,Gizona,,Añana (eskualdea),,100.000 biztanleko,,0.0
2015,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2017,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2014,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2020,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2012,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2010,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2022,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2024,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2018,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2011,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2016,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2013,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2023,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2021,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2019,Gizona,,Arabako Errioxa / Rioja Alavesa,,100.000 biztanleko,,0.0
2024,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2010,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2016,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2018,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2013,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2023,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2012,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2021,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2011,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2020,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2022,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2015,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2017,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2014,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2019,Gizona,,Arabako Kantaurialdea / Cantábrica Alavesa,,100.000 biztanleko,,0.0
2016,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.0
2015,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.0
2020,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.0
2011,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.0
2024,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.0
2019,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.77
2014,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.79
2017,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.0
2022,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.77
2018,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.0
2010,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.0
2013,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.0
2023,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.0
2012,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.0
2021,Gizona,,Arabako Lautada / Llanada Alavesa,,100.000 biztanleko,,0.0
2021,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2012,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2011,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2015,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2017,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2010,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2023,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2018,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2013,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2014,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2020,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2019,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2022,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2024,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2016,Gizona,,Arabako Mendialdea / Montaña Alavesa,,100.000 biztanleko,,0.0
2019,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2020,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2018,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2023,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2012,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2022,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2015,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2016,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2010,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2014,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2013,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2021,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2017,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2024,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2011,Gizona,,Arratia Nerbioi / Arratia-Nervión,,100.000 biztanleko,,0.0
2018,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,2.67
2014,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2022,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2015,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2021,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2013,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2012,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2020,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2024,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2016,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2019,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2011,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2010,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2023,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2017,Gizona,,Bidasoa Beherea / Bajo Bidasoa,,100.000 biztanleko,,0.0
2023,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.0
2014,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.0
2011,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.24
2015,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.0
2017,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.49
2012,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.0
2019,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.0
2021,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.0
2016,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.49
2020,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.0
2013,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.24
2022,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.25
2018,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.24
2010,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.0
2024,Gizona,,Bilbo Handia / Gran Bilbao,,100.000 biztanleko,,0.24
2022,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,3.72
2014,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2018,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2013,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2019,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2020,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2011,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2023,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2017,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2010,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2012,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2016,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2015,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2024,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2021,Gizona,,Debabarrena / Bajo Deba,,100.000 biztanleko,,0.0
2017,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2019,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2015,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2016,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2012,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2011,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2020,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2024,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2018,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2022,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,3.23
2023,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2013,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2021,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2010,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2014,Gizona,,Debagoiena / Alto Deba,,100.000 biztanleko,,0.0
2014,Gizona,,Donostialdea,,100.000 biztanleko,,0.0
2020,Gizona,,Donostialdea,,100.000 biztanleko,,0.0
2015,Gizona,,Donostialdea,,100.000 biztanleko,,0.0
2021,Gizona,,Donostialdea,,100.000 biztanleko,,0.0
2012,Gizona,,Donostialdea,,100.000 biztanleko,,0.0
2023,Gizona,,Donostialdea,,100.000 biztanleko,,0.0
2010,Gizona,,Donostialdea,,100.000 biztanleko,,0.65
2024,Gizona,,Donostialdea,,100.000 biztanleko,,0.0
2013,Gizona,,Donostialdea,,100.000 biztanleko,,1.29
2016,Gizona,,Donostialdea,,100.000 biztanleko,,0.0
2019,Gizona,,Donostialdea,,100.000 biztanleko,,0.0
2011,Gizona,,Donostialdea,,100.000 biztanleko,,0.0
2018,Gizona,,Donostialdea,,100.000 biztanleko,,0.0
2022,Gizona,,Donostialdea,,100.000 biztanleko,,0.0
2017,Gizona,,Donostialdea,,100.000 biztanleko,,0.0
2012,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,0.0
2024,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,0.0
2014,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,0.0
2017,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,0.0
2022,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,0.0
2010,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,2.08
2020,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,0.0
2019,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,0.0
2018,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,2.04
2016,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,0.0
2015,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,2.07
2011,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,0.0
2023,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,0.0
2013,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,0.0
2021,Gizona,,Durangaldea / Duranguesado,,100.000 biztanleko,,0.0
2023,Gizona,,Enkartazioak / Encartaciones,,100.000 biztanleko,,0.0
2018,Gizona,,Enkartazioak / Encartaciones,,100.000 biztanleko,,0.0
2020,Gizona,,Enkartazioak / Encartaciones,,100.000 biztanleko,,0.0
2015,Gizona,,Enkartazioak / Encartaciones,,100.000 biztanleko,,0.0
2021,Gizona,,Enkartazioak / Encartaciones,,100.000 biztanleko,,0.0
2022,Gizona,,Enkartazioak / Encartaciones,,100.000 biztanleko,,0.0
