Year,Series,Province,County,Municipality,Units,GeoCode,Value
2018,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Mendexa,PT,Mendexa,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Meñaka,PT,Meñaka,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Morga,PT,Morga,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Mundaka,PT,Mundaka,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Mungia,PT,Mungia,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Murueta,PT,Murueta,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Muskiz,PT,Muskiz,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Muskiz,PT,Muskiz,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Muskiz,PT,Muskiz,100.0
