Year,Sexo,Territorio,Comarca,Municipio,Units,GeoCode,Value
2015,F,,,ES20027,PER_100000_POP,ES20027,0.0
2023,F,,,ES20027,PER_100000_POP,ES20027,0.0
2017,F,,,ES20027,PER_100000_POP,ES20027,0.0
2012,F,,,ES48913,PER_100000_POP,ES48913,0.0
2020,F,,,ES48913,PER_100000_POP,ES48913,0.0
2023,F,,,ES48913,PER_100000_POP,ES48913,0.0
2010,F,,,ES48913,PER_100000_POP,ES48913,0.0
2015,F,,,ES48913,PER_100000_POP,ES48913,0.0
2018,F,,,ES48913,PER_100000_POP,ES48913,0.0
2011,F,,,ES48913,PER_100000_POP,ES48913,0.0
2022,F,,,ES48913,PER_100000_POP,ES48913,0.0
2014,F,,,ES48913,PER_100000_POP,ES48913,0.0
2021,F,,,ES48913,PER_100000_POP,ES48913,0.0
2017,F,,,ES48913,PER_100000_POP,ES48913,0.0
2016,F,,,ES48913,PER_100000_POP,ES48913,0.0
2013,F,,,ES48913,PER_100000_POP,ES48913,0.0
2019,F,,,ES48913,PER_100000_POP,ES48913,0.0
2016,F,,,ES01018,PER_100000_POP,ES01018,0.0
2011,F,,,ES01018,PER_100000_POP,ES01018,0.0
2022,F,,,ES01018,PER_100000_POP,ES01018,0.0
2010,F,,,ES01018,PER_100000_POP,ES01018,0.0
2015,F,,,ES01018,PER_100000_POP,ES01018,0.0
2013,F,,,ES01018,PER_100000_POP,ES01018,0.0
2020,F,,,ES01018,PER_100000_POP,ES01018,0.0
2021,F,,,ES01018,PER_100000_POP,ES01018,0.0
2014,F,,,ES01018,PER_100000_POP,ES01018,0.0
2012,F,,,ES01018,PER_100000_POP,ES01018,0.0
2018,F,,,ES01018,PER_100000_POP,ES01018,0.0
2019,F,,,ES01018,PER_100000_POP,ES01018,0.0
2017,F,,,ES01018,PER_100000_POP,ES01018,0.0
2023,F,,,ES01018,PER_100000_POP,ES01018,0.0
2017,F,,,ES48915,PER_100000_POP,ES48915,0.0
2013,F,,,ES48915,PER_100000_POP,ES48915,0.0
2018,F,,,ES48915,PER_100000_POP,ES48915,0.0
2021,F,,,ES48915,PER_100000_POP,ES48915,0.0
2022,F,,,ES48915,PER_100000_POP,ES48915,0.0
2011,F,,,ES48915,PER_100000_POP,ES48915,0.0
2014,F,,,ES48915,PER_100000_POP,ES48915,0.0
2023,F,,,ES48915,PER_100000_POP,ES48915,0.0
2015,F,,,ES48915,PER_100000_POP,ES48915,0.0
2010,F,,,ES48915,PER_100000_POP,ES48915,0.0
2020,F,,,ES48915,PER_100000_POP,ES48915,0.0
2016,F,,,ES48915,PER_100000_POP,ES48915,0.0
2012,F,,,ES48915,PER_100000_POP,ES48915,0.0
2019,F,,,ES48915,PER_100000_POP,ES48915,0.0
2014,F,,,ES20028,PER_100000_POP,ES20028,0.0
2016,F,,,ES20028,PER_100000_POP,ES20028,0.0
2012,F,,,ES20028,PER_100000_POP,ES20028,0.0
2022,F,,,ES20028,PER_100000_POP,ES20028,0.0
2020,F,,,ES20028,PER_100000_POP,ES20028,0.0
2010,F,,,ES20028,PER_100000_POP,ES20028,0.0
2021,F,,,ES20028,PER_100000_POP,ES20028,0.0
2013,F,,,ES20028,PER_100000_POP,ES20028,0.0
2011,F,,,ES20028,PER_100000_POP,ES20028,0.0
2019,F,,,ES20028,PER_100000_POP,ES20028,0.0
2017,F,,,ES20028,PER_100000_POP,ES20028,0.0
2015,F,,,ES20028,PER_100000_POP,ES20028,0.0
2018,F,,,ES20028,PER_100000_POP,ES20028,0.0
2023,F,,,ES20028,PER_100000_POP,ES20028,0.0
2010,F,,,ES01063,PER_100000_POP,ES01063,0.0
2016,F,,,ES01063,PER_100000_POP,ES01063,0.0
2011,F,,,ES01063,PER_100000_POP,ES01063,0.0
2021,F,,,ES01063,PER_100000_POP,ES01063,0.0
2015,F,,,ES01063,PER_100000_POP,ES01063,0.0
2013,F,,,ES01063,PER_100000_POP,ES01063,0.0
2017,F,,,ES01063,PER_100000_POP,ES01063,0.0
2019,F,,,ES01063,PER_100000_POP,ES01063,0.0
2014,F,,,ES01063,PER_100000_POP,ES01063,0.0
2012,F,,,ES01063,PER_100000_POP,ES01063,0.0
2018,F,,,ES01063,PER_100000_POP,ES01063,0.0
2023,F,,,ES01063,PER_100000_POP,ES01063,0.0
2022,F,,,ES01063,PER_100000_POP,ES01063,0.0
2020,F,,,ES01063,PER_100000_POP,ES01063,0.0
2021,F,,,ES20081,PER_100000_POP,ES20081,0.0
2019,F,,,ES20081,PER_100000_POP,ES20081,0.0
2015,F,,,ES20081,PER_100000_POP,ES20081,0.0
2022,F,,,ES20081,PER_100000_POP,ES20081,0.0
2020,F,,,ES20081,PER_100000_POP,ES20081,0.0
2018,F,,,ES20081,PER_100000_POP,ES20081,0.0
2016,F,,,ES20081,PER_100000_POP,ES20081,0.0
2014,F,,,ES20081,PER_100000_POP,ES20081,0.0
2012,F,,,ES20081,PER_100000_POP,ES20081,0.0
2010,F,,,ES20081,PER_100000_POP,ES20081,0.0
2013,F,,,ES20081,PER_100000_POP,ES20081,0.0
2017,F,,,ES20081,PER_100000_POP,ES20081,0.0
2023,F,,,ES20081,PER_100000_POP,ES20081,0.0
2011,F,,,ES20081,PER_100000_POP,ES20081,0.0
2017,F,,,ES20080,PER_100000_POP,ES20080,0.0
2013,F,,,ES20080,PER_100000_POP,ES20080,0.0
2011,F,,,ES20080,PER_100000_POP,ES20080,0.0
2015,F,,,ES20080,PER_100000_POP,ES20080,0.0
2022,F,,,ES20080,PER_100000_POP,ES20080,0.0
2020,F,,,ES20080,PER_100000_POP,ES20080,0.0
2018,F,,,ES20080,PER_100000_POP,ES20080,0.0
2016,F,,,ES20080,PER_100000_POP,ES20080,0.0
2014,F,,,ES20080,PER_100000_POP,ES20080,0.0
2012,F,,,ES20080,PER_100000_POP,ES20080,0.0
2010,F,,,ES20080,PER_100000_POP,ES20080,0.0
2021,F,,,ES20080,PER_100000_POP,ES20080,0.0
2019,F,,,ES20080,PER_100000_POP,ES20080,0.0
2023,F,,,ES20080,PER_100000_POP,ES20080,0.0
2017,F,,ES0101,,PER_100000_POP,ES0101,0.0
2021,F,,ES0101,,PER_100000_POP,ES0101,0.0
2016,F,,ES0101,,PER_100000_POP,ES0101,0.0
2018,F,,ES0101,,PER_100000_POP,ES0101,0.0
2011,F,,ES0101,,PER_100000_POP,ES0101,0.0
2014,F,,ES0101,,PER_100000_POP,ES0101,0.0
2023,F,,ES0101,,PER_100000_POP,ES0101,0.0
2020,F,,ES0101,,PER_100000_POP,ES0101,0.0
2012,F,,ES0101,,PER_100000_POP,ES0101,0.0
2022,F,,ES0101,,PER_100000_POP,ES0101,0.0
2019,F,,ES0101,,PER_100000_POP,ES0101,0.0
2015,F,,ES0101,,PER_100000_POP,ES0101,0.0
2010,F,,ES0101,,PER_100000_POP,ES0101,0.0
2013,F,,ES0101,,PER_100000_POP,ES0101,0.0
2016,F,,ES0104,,PER_100000_POP,ES0104,0.0
2014,F,,ES0104,,PER_100000_POP,ES0104,0.0
2019,F,,ES0104,,PER_100000_POP,ES0104,0.0
2015,F,,ES0104,,PER_100000_POP,ES0104,0.0
2012,F,,ES0104,,PER_100000_POP,ES0104,0.0
2013,F,,ES0104,,PER_100000_POP,ES0104,0.0
2011,F,,ES0104,,PER_100000_POP,ES0104,0.0
2022,F,,ES0104,,PER_100000_POP,ES0104,0.0
2018,F,,ES0104,,PER_100000_POP,ES0104,0.0
2010,F,,ES0104,,PER_100000_POP,ES0104,0.0
2023,F,,ES0104,,PER_100000_POP,ES0104,0.0
2020,F,,ES0104,,PER_100000_POP,ES0104,0.0
2021,F,,ES0104,,PER_100000_POP,ES0104,0.0
2017,F,,ES0104,,PER_100000_POP,ES0104,0.0
2020,F,,ES0106,,PER_100000_POP,ES0106,0.0
2021,F,,ES0106,,PER_100000_POP,ES0106,0.0
2019,F,,ES0106,,PER_100000_POP,ES0106,0.0
2023,F,,ES0106,,PER_100000_POP,ES0106,0.0
2010,F,,ES0106,,PER_100000_POP,ES0106,0.0
2014,F,,ES0106,,PER_100000_POP,ES0106,0.0
2017,F,,ES0106,,PER_100000_POP,ES0106,0.0
2013,F,,ES0106,,PER_100000_POP,ES0106,0.0
2015,F,,ES0106,,PER_100000_POP,ES0106,0.0
2022,F,,ES0106,,PER_100000_POP,ES0106,0.0
2012,F,,ES0106,,PER_100000_POP,ES0106,0.0
2018,F,,ES0106,,PER_100000_POP,ES0106,0.0
2011,F,,ES0106,,PER_100000_POP,ES0106,0.0
2016,F,,ES0106,,PER_100000_POP,ES0106,0.0
2019,F,,ES0102,,PER_100000_POP,ES0102,0.0
2014,F,,ES0102,,PER_100000_POP,ES0102,0.0
2020,F,,ES0102,,PER_100000_POP,ES0102,0.0
2011,F,,ES0102,,PER_100000_POP,ES0102,0.0
2017,F,,ES0102,,PER_100000_POP,ES0102,0.0
2013,F,,ES0102,,PER_100000_POP,ES0102,0.0
2022,F,,ES0102,,PER_100000_POP,ES0102,0.0
2021,F,,ES0102,,PER_100000_POP,ES0102,0.0
2018,F,,ES0102,,PER_100000_POP,ES0102,0.0
2010,F,,ES0102,,PER_100000_POP,ES0102,0.0
2023,F,,ES0102,,PER_100000_POP,ES0102,0.0
2015,F,,ES0102,,PER_100000_POP,ES0102,0.0
2016,F,,ES0102,,PER_100000_POP,ES0102,0.76
2012,F,,ES0102,,PER_100000_POP,ES0102,0.0
2011,F,,ES0103,,PER_100000_POP,ES0103,0.0
2020,F,,ES0103,,PER_100000_POP,ES0103,0.0
2015,F,,ES0103,,PER_100000_POP,ES0103,0.0
2016,F,,ES0103,,PER_100000_POP,ES0103,0.0
2023,F,,ES0103,,PER_100000_POP,ES0103,0.0
2014,F,,ES0103,,PER_100000_POP,ES0103,0.0
2019,F,,ES0103,,PER_100000_POP,ES0103,0.0
2012,F,,ES0103,,PER_100000_POP,ES0103,0.0
2022,F,,ES0103,,PER_100000_POP,ES0103,0.0
2018,F,,ES0103,,PER_100000_POP,ES0103,0.0
2010,F,,ES0103,,PER_100000_POP,ES0103,0.0
2013,F,,ES0103,,PER_100000_POP,ES0103,0.0
2021,F,,ES0103,,PER_100000_POP,ES0103,0.0
2017,F,,ES0103,,PER_100000_POP,ES0103,0.0
2018,F,,ES4801,,PER_100000_POP,ES4801,0.0
2016,F,,ES4801,,PER_100000_POP,ES4801,0.0
2014,F,,ES4801,,PER_100000_POP,ES4801,0.0
2010,F,,ES4801,,PER_100000_POP,ES4801,0.0
2021,F,,ES4801,,PER_100000_POP,ES4801,0.0
2013,F,,ES4801,,PER_100000_POP,ES4801,0.0
2022,F,,ES4801,,PER_100000_POP,ES4801,0.0
2017,F,,ES4801,,PER_100000_POP,ES4801,0.0
2012,F,,ES4801,,PER_100000_POP,ES4801,0.0
2015,F,,ES4801,,PER_100000_POP,ES4801,0.0
2023,F,,ES4801,,PER_100000_POP,ES4801,0.0
2011,F,,ES4801,,PER_100000_POP,ES4801,0.0
2019,F,,ES4801,,PER_100000_POP,ES4801,0.0
2020,F,,ES4801,,PER_100000_POP,ES4801,0.0
2012,F,,ES2001,,PER_100000_POP,ES2001,0.0
2022,F,,ES2001,,PER_100000_POP,ES2001,0.0
2020,F,,ES2001,,PER_100000_POP,ES2001,0.0
2014,F,,ES2001,,PER_100000_POP,ES2001,0.0
2013,F,,ES2001,,PER_100000_POP,ES2001,0.0
2019,F,,ES2001,,PER_100000_POP,ES2001,0.0
2018,F,,ES2001,,PER_100000_POP,ES2001,0.0
2015,F,,ES2001,,PER_100000_POP,ES2001,0.0
2011,F,,ES2001,,PER_100000_POP,ES2001,0.0
2021,F,,ES2001,,PER_100000_POP,ES2001,0.0
2016,F,,ES2001,,PER_100000_POP,ES2001,0.0
2017,F,,ES2001,,PER_100000_POP,ES2001,2.55
2010,F,,ES2001,,PER_100000_POP,ES2001,0.0
2023,F,,ES2001,,PER_100000_POP,ES2001,0.0
2021,F,,ES4802,,PER_100000_POP,ES4802,0.0
2013,F,,ES4802,,PER_100000_POP,ES4802,0.0
2023,F,,ES4802,,PER_100000_POP,ES4802,0.22
2015,F,,ES4802,,PER_100000_POP,ES4802,0.0
2010,F,,ES4802,,PER_100000_POP,ES4802,0.22
2011,F,,ES4802,,PER_100000_POP,ES4802,0.44
2019,F,,ES4802,,PER_100000_POP,ES4802,0.22
2016,F,,ES4802,,PER_100000_POP,ES4802,0.0
2017,F,,ES4802,,PER_100000_POP,ES4802,0.0
2018,F,,ES4802,,PER_100000_POP,ES4802,0.22
2014,F,,ES4802,,PER_100000_POP,ES4802,0.0
2020,F,,ES4802,,PER_100000_POP,ES4802,0.0
2012,F,,ES4802,,PER_100000_POP,ES4802,0.0
2022,F,,ES4802,,PER_100000_POP,ES4802,0.0
2021,F,,ES2002,,PER_100000_POP,ES2002,0.0
2015,F,,ES2002,,PER_100000_POP,ES2002,0.0
2010,F,,ES2002,,PER_100000_POP,ES2002,0.0
2019,F,,ES2002,,PER_100000_POP,ES2002,0.0
2011,F,,ES2002,,PER_100000_POP,ES2002,0.0
2022,F,,ES2002,,PER_100000_POP,ES2002,0.0
2013,F,,ES2002,,PER_100000_POP,ES2002,0.0
2017,F,,ES2002,,PER_100000_POP,ES2002,0.0
2020,F,,ES2002,,PER_100000_POP,ES2002,0.0
2016,F,,ES2002,,PER_100000_POP,ES2002,0.0
2014,F,,ES2002,,PER_100000_POP,ES2002,0.0
2018,F,,ES2002,,PER_100000_POP,ES2002,0.0
2023,F,,ES2002,,PER_100000_POP,ES2002,0.0
2012,F,,ES2002,,PER_100000_POP,ES2002,0.0
2015,F,,ES2003,,PER_100000_POP,ES2003,0.0
2022,F,,ES2003,,PER_100000_POP,ES2003,0.0
2011,F,,ES2003,,PER_100000_POP,ES2003,0.0
2018,F,,ES2003,,PER_100000_POP,ES2003,0.0
2012,F,,ES2003,,PER_100000_POP,ES2003,0.0
2017,F,,ES2003,,PER_100000_POP,ES2003,0.0
2010,F,,ES2003,,PER_100000_POP,ES2003,0.0
2016,F,,ES2003,,PER_100000_POP,ES2003,0.0
2021,F,,ES2003,,PER_100000_POP,ES2003,0.0
2020,F,,ES2003,,PER_100000_POP,ES2003,0.0
2013,F,,ES2003,,PER_100000_POP,ES2003,0.0
2023,F,,ES2003,,PER_100000_POP,ES2003,0.0
2019,F,,ES2003,,PER_100000_POP,ES2003,0.0
2014,F,,ES2003,,PER_100000_POP,ES2003,0.0
2021,F,,ES2004,,PER_100000_POP,ES2004,0.0
2022,F,,ES2004,,PER_100000_POP,ES2004,0.0
2023,F,,ES2004,,PER_100000_POP,ES2004,0.0
2020,F,,ES2004,,PER_100000_POP,ES2004,0.0
2015,F,,ES2004,,PER_100000_POP,ES2004,0.0
2017,F,,ES2004,,PER_100000_POP,ES2004,0.0
2011,F,,ES2004,,PER_100000_POP,ES2004,0.0
2013,F,,ES2004,,PER_100000_POP,ES2004,0.0
2010,F,,ES2004,,PER_100000_POP,ES2004,0.0
2018,F,,ES2004,,PER_100000_POP,ES2004,0.0
2014,F,,ES2004,,PER_100000_POP,ES2004,0.0
2019,F,,ES2004,,PER_100000_POP,ES2004,0.0
2012,F,,ES2004,,PER_100000_POP,ES2004,0.0
2016,F,,ES2004,,PER_100000_POP,ES2004,0.0
2023,F,,ES4803,,PER_100000_POP,ES4803,0.0
2013,F,,ES4803,,PER_100000_POP,ES4803,0.0
2010,F,,ES4803,,PER_100000_POP,ES4803,0.0
2015,F,,ES4803,,PER_100000_POP,ES4803,0.0
2014,F,,ES4803,,PER_100000_POP,ES4803,0.0
2022,F,,ES4803,,PER_100000_POP,ES4803,1.98
2020,F,,ES4803,,PER_100000_POP,ES4803,0.0
2012,F,,ES4803,,PER_100000_POP,ES4803,0.0
2016,F,,ES4803,,PER_100000_POP,ES4803,0.0
2018,F,,ES4803,,PER_100000_POP,ES4803,0.0
2021,F,,ES4803,,PER_100000_POP,ES4803,0.0
2019,F,,ES4803,,PER_100000_POP,ES4803,0.0
2017,F,,ES4803,,PER_100000_POP,ES4803,2.0
2011,F,,ES4803,,PER_100000_POP,ES4803,0.0
2014,F,,ES4804,,PER_100000_POP,ES4804,0.0
2019,F,,ES4804,,PER_100000_POP,ES4804,0.0
2016,F,,ES4804,,PER_100000_POP,ES4804,0.0
2010,F,,ES4804,,PER_100000_POP,ES4804,0.0
2018,F,,ES4804,,PER_100000_POP,ES4804,0.0
2017,F,,ES4804,,PER_100000_POP,ES4804,0.0
2023,F,,ES4804,,PER_100000_POP,ES4804,0.0
2021,F,,ES4804,,PER_100000_POP,ES4804,0.0
2011,F,,ES4804,,PER_100000_POP,ES4804,0.0
2022,F,,ES4804,,PER_100000_POP,ES4804,0.0
2020,F,,ES4804,,PER_100000_POP,ES4804,0.0
2015,F,,ES4804,,PER_100000_POP,ES4804,0.0
2013,F,,ES4804,,PER_100000_POP,ES4804,0.0
2012,F,,ES4804,,PER_100000_POP,ES4804,0.0
2017,F,,ES4805,,PER_100000_POP,ES4805,0.0
2015,F,,ES4805,,PER_100000_POP,ES4805,0.0
2021,F,,ES4805,,PER_100000_POP,ES4805,0.0
2020,F,,ES4805,,PER_100000_POP,ES4805,0.0
2022,F,,ES4805,,PER_100000_POP,ES4805,0.0
2023,F,,ES4805,,PER_100000_POP,ES4805,0.0
2014,F,,ES4805,,PER_100000_POP,ES4805,0.0
2010,F,,ES4805,,PER_100000_POP,ES4805,0.0
2012,F,,ES4805,,PER_100000_POP,ES4805,0.0
2013,F,,ES4805,,PER_100000_POP,ES4805,0.0
2019,F,,ES4805,,PER_100000_POP,ES4805,0.0
2011,F,,ES4805,,PER_100000_POP,ES4805,0.0
2016,F,,ES4805,,PER_100000_POP,ES4805,0.0
2018,F,,ES4805,,PER_100000_POP,ES4805,0.0
2018,F,,ES2005,,PER_100000_POP,ES2005,0.0
2014,F,,ES2005,,PER_100000_POP,ES2005,0.0
2022,F,,ES2005,,PER_100000_POP,ES2005,0.0
2015,F,,ES2005,,PER_100000_POP,ES2005,0.0
2013,F,,ES2005,,PER_100000_POP,ES2005,0.0
2019,F,,ES2005,,PER_100000_POP,ES2005,0.0
2012,F,,ES2005,,PER_100000_POP,ES2005,0.0
2016,F,,ES2005,,PER_100000_POP,ES2005,0.0
2020,F,,ES2005,,PER_100000_POP,ES2005,0.0
2010,F,,ES2005,,PER_100000_POP,ES2005,0.0
2021,F,,ES2005,,PER_100000_POP,ES2005,0.0
2023,F,,ES2005,,PER_100000_POP,ES2005,0.0
2017,F,,ES2005,,PER_100000_POP,ES2005,0.0
2011,F,,ES2005,,PER_100000_POP,ES2005,0.0
2023,F,,ES0105,,PER_100000_POP,ES0105,0.0
2021,F,,ES0105,,PER_100000_POP,ES0105,0.0
2011,F,,ES0105,,PER_100000_POP,ES0105,0.0
2014,F,,ES0105,,PER_100000_POP,ES0105,0.0
2020,F,,ES0105,,PER_100000_POP,ES0105,0.0
2016,F,,ES0105,,PER_100000_POP,ES0105,0.0
2017,F,,ES0105,,PER_100000_POP,ES0105,0.0
2022,F,,ES0105,,PER_100000_POP,ES0105,0.0
2010,F,,ES0105,,PER_100000_POP,ES0105,0.0
2015,F,,ES0105,,PER_100000_POP,ES0105,0.0
2013,F,,ES0105,,PER_100000_POP,ES0105,0.0
2018,F,,ES0105,,PER_100000_POP,ES0105,0.0
2012,F,,ES0105,,PER_100000_POP,ES0105,0.0
2019,F,,ES0105,,PER_100000_POP,ES0105,0.0
2023,F,,ES4806,,PER_100000_POP,ES4806,0.0
2015,F,,ES4806,,PER_100000_POP,ES4806,0.0
2017,F,,ES4806,,PER_100000_POP,ES4806,0.0
2013,F,,ES4806,,PER_100000_POP,ES4806,0.0
2011,F,,ES4806,,PER_100000_POP,ES4806,0.0
2022,F,,ES4806,,PER_100000_POP,ES4806,0.0
2020,F,,ES4806,,PER_100000_POP,ES4806,0.0
2012,F,,ES4806,,PER_100000_POP,ES4806,0.0
2019,F,,ES4806,,PER_100000_POP,ES4806,0.0
2016,F,,ES4806,,PER_100000_POP,ES4806,0.0
2021,F,,ES4806,,PER_100000_POP,ES4806,0.0
2018,F,,ES4806,,PER_100000_POP,ES4806,0.0
2010,F,,ES4806,,PER_100000_POP,ES4806,0.0
2014,F,,ES4806,,PER_100000_POP,ES4806,0.0
2013,F,,ES4807,,PER_100000_POP,ES4807,0.0
2015,F,,ES4807,,PER_100000_POP,ES4807,0.0
2023,F,,ES4807,,PER_100000_POP,ES4807,0.0
2016,F,,ES4807,,PER_100000_POP,ES4807,0.0
2018,F,,ES4807,,PER_100000_POP,ES4807,0.0
2022,F,,ES4807,,PER_100000_POP,ES4807,0.0
2011,F,,ES4807,,PER_100000_POP,ES4807,0.0
2020,F,,ES4807,,PER_100000_POP,ES4807,0.0
2014,F,,ES4807,,PER_100000_POP,ES4807,0.0
2019,F,,ES4807,,PER_100000_POP,ES4807,0.0
2010,F,,ES4807,,PER_100000_POP,ES4807,0.0
2017,F,,ES4807,,PER_100000_POP,ES4807,0.0
2012,F,,ES4807,,PER_100000_POP,ES4807,0.0
2021,F,,ES4807,,PER_100000_POP,ES4807,0.0
2010,F,,ES2006,,PER_100000_POP,ES2006,0.0
2021,F,,ES2006,,PER_100000_POP,ES2006,0.0
2015,F,,ES2006,,PER_100000_POP,ES2006,0.0
2018,F,,ES2006,,PER_100000_POP,ES2006,0.0
2014,F,,ES2006,,PER_100000_POP,ES2006,0.0
2019,F,,ES2006,,PER_100000_POP,ES2006,0.0
2011,F,,ES2006,,PER_100000_POP,ES2006,0.0
2023,F,,ES2006,,PER_100000_POP,ES2006,0.0
2012,F,,ES2006,,PER_100000_POP,ES2006,0.0
2020,F,,ES2006,,PER_100000_POP,ES2006,0.0
2017,F,,ES2006,,PER_100000_POP,ES2006,0.0
2022,F,,ES2006,,PER_100000_POP,ES2006,0.0
2013,F,,ES2006,,PER_100000_POP,ES2006,0.0
2016,F,,ES2006,,PER_100000_POP,ES2006,0.0
2014,F,,ES2007,,PER_100000_POP,ES2007,0.0
2011,F,,ES2007,,PER_100000_POP,ES2007,0.0
2010,F,,ES2007,,PER_100000_POP,ES2007,0.0
2016,F,,ES2007,,PER_100000_POP,ES2007,0.0
2019,F,,ES2007,,PER_100000_POP,ES2007,0.0
2021,F,,ES2007,,PER_100000_POP,ES2007,0.0
2022,F,,ES2007,,PER_100000_POP,ES2007,0.0
2023,F,,ES2007,,PER_100000_POP,ES2007,0.0
2015,F,,ES2007,,PER_100000_POP,ES2007,0.0
2020,F,,ES2007,,PER_100000_POP,ES2007,0.0
2018,F,,ES2007,,PER_100000_POP,ES2007,0.0
2012,F,,ES2007,,PER_100000_POP,ES2007,0.0
2017,F,,ES2007,,PER_100000_POP,ES2007,0.0
2013,F,,ES2007,,PER_100000_POP,ES2007,0.0
2023,F,ES211,,,PER_100000_POP,ES211,0.0
2021,F,ES211,,,PER_100000_POP,ES211,0.0
2015,F,ES211,,,PER_100000_POP,ES211,0.0
2011,F,ES211,,,PER_100000_POP,ES211,0.0
2013,F,ES211,,,PER_100000_POP,ES211,0.0
2019,F,ES211,,,PER_100000_POP,ES211,0.0
2014,F,ES211,,,PER_100000_POP,ES211,0.0
2012,F,ES211,,,PER_100000_POP,ES211,0.0
2016,F,ES211,,,PER_100000_POP,ES211,0.61
2010,F,ES211,,,PER_100000_POP,ES211,0.0
2022,F,ES211,,,PER_100000_POP,ES211,0.0
2020,F,ES211,,,PER_100000_POP,ES211,0.0
2017,F,ES211,,,PER_100000_POP,ES211,0.0
2018,F,ES211,,,PER_100000_POP,ES211,0.0
2018,F,ES213,,,PER_100000_POP,ES213,0.17
2010,F,ES213,,,PER_100000_POP,ES213,0.17
2016,F,ES213,,,PER_100000_POP,ES213,0.0
2021,F,ES213,,,PER_100000_POP,ES213,0.0
2012,F,ES213,,,PER_100000_POP,ES213,0.0
2023,F,ES213,,,PER_100000_POP,ES213,0.17
2011,F,ES213,,,PER_100000_POP,ES213,0.34
2022,F,ES213,,,PER_100000_POP,ES213,0.17
2013,F,ES213,,,PER_100000_POP,ES213,0.0
2015,F,ES213,,,PER_100000_POP,ES213,0.0
2020,F,ES213,,,PER_100000_POP,ES213,0.0
2019,F,ES213,,,PER_100000_POP,ES213,0.17
2017,F,ES213,,,PER_100000_POP,ES213,0.17
2014,F,ES213,,,PER_100000_POP,ES213,0.0
2013,F,ES212,,,PER_100000_POP,ES212,0.0
2022,F,ES212,,,PER_100000_POP,ES212,0.0
2016,F,ES212,,,PER_100000_POP,ES212,0.0
2014,F,ES212,,,PER_100000_POP,ES212,0.0
2020,F,ES212,,,PER_100000_POP,ES212,0.0
2023,F,ES212,,,PER_100000_POP,ES212,0.0
2012,F,ES212,,,PER_100000_POP,ES212,0.0
2017,F,ES212,,,PER_100000_POP,ES212,0.27
2019,F,ES212,,,PER_100000_POP,ES212,0.0
2021,F,ES212,,,PER_100000_POP,ES212,0.0
2018,F,ES212,,,PER_100000_POP,ES212,0.0
2015,F,ES212,,,PER_100000_POP,ES212,0.0
2010,F,ES212,,,PER_100000_POP,ES212,0.0
2011,F,ES212,,,PER_100000_POP,ES212,0.0
2018,M,,,,PER_100000_POP,,0.28
2012,M,,,,PER_100000_POP,,0.0
2021,M,,,,PER_100000_POP,,0.0
2014,M,,,,PER_100000_POP,,0.09
2010,M,,,,PER_100000_POP,,0.28
2017,M,,,,PER_100000_POP,,0.28
2016,M,,,,PER_100000_POP,,0.19
2019,M,,,,PER_100000_POP,,0.09
2013,M,,,,PER_100000_POP,,0.28
2015,M,,,,PER_100000_POP,,0.19
2023,M,,,,PER_100000_POP,,0.09
2020,M,,,,PER_100000_POP,,0.09
2022,M,,,,PER_100000_POP,,0.47
2011,M,,,,PER_100000_POP,,0.09
2018,M,,,ES48001,PER_100000_POP,ES48001,0.0
2022,M,,,ES48001,PER_100000_POP,ES48001,0.0
2014,M,,,ES48001,PER_100000_POP,ES48001,0.0
2023,M,,,ES48001,PER_100000_POP,ES48001,0.0
2021,M,,,ES48001,PER_100000_POP,ES48001,0.0
2020,M,,,ES48001,PER_100000_POP,ES48001,0.0
2019,M,,,ES48001,PER_100000_POP,ES48001,0.0
2017,M,,,ES48001,PER_100000_POP,ES48001,0.0
2016,M,,,ES48001,PER_100000_POP,ES48001,0.0
2015,M,,,ES48001,PER_100000_POP,ES48001,0.0
2013,M,,,ES48001,PER_100000_POP,ES48001,0.0
2012,M,,,ES48001,PER_100000_POP,ES48001,0.0
2011,M,,,ES48001,PER_100000_POP,ES48001,0.0
2010,M,,,ES48001,PER_100000_POP,ES48001,0.0
2010,M,,,ES20001,PER_100000_POP,ES20001,0.0
2011,M,,,ES20001,PER_100000_POP,ES20001,0.0
2018,M,,,ES20001,PER_100000_POP,ES20001,0.0
2023,M,,,ES20001,PER_100000_POP,ES20001,0.0
2015,M,,,ES20001,PER_100000_POP,ES20001,0.0
2022,M,,,ES20001,PER_100000_POP,ES20001,0.0
2021,M,,,ES20001,PER_100000_POP,ES20001,0.0
2014,M,,,ES20001,PER_100000_POP,ES20001,0.0
2020,M,,,ES20001,PER_100000_POP,ES20001,0.0
2019,M,,,ES20001,PER_100000_POP,ES20001,0.0
2016,M,,,ES20001,PER_100000_POP,ES20001,0.0
2013,M,,,ES20001,PER_100000_POP,ES20001,0.0
2017,M,,,ES20001,PER_100000_POP,ES20001,0.0
2012,M,,,ES20001,PER_100000_POP,ES20001,0.0
2021,M,,,ES48002,PER_100000_POP,ES48002,0.0
2020,M,,,ES48002,PER_100000_POP,ES48002,0.0
2015,M,,,ES48002,PER_100000_POP,ES48002,0.0
2017,M,,,ES48002,PER_100000_POP,ES48002,0.0
2022,M,,,ES48002,PER_100000_POP,ES48002,0.0
2023,M,,,ES48002,PER_100000_POP,ES48002,0.0
2011,M,,,ES48002,PER_100000_POP,ES48002,0.0
